# x y
3.785763879598662118e+00 6.025483853299741233e-01
3.799141137123745793e+00 5.672753411823133751e-01
3.812518394648829467e+00 5.316891327515910204e-01
3.825895652173913142e+00 4.957897600378068370e-01
3.839272909698997260e+00 4.595772230409611026e-01
3.852650167224080491e+00 4.230515217610534284e-01
3.866027424749163721e+00 3.862126561980854245e-01
3.879404682274247396e+00 3.490606263520544816e-01
3.892781939799331070e+00 3.115954322229618212e-01
3.906159197324414745e+00 2.738170738108074431e-01
3.919536454849498419e+00 2.357255511155912919e-01
3.932913712374582094e+00 1.973208641373134509e-01
3.946290969899665768e+00 1.586030128759739477e-01
3.959668227424748999e+00 1.195719973315739343e-01
3.973045484949832673e+00 8.022781750411100976e-02
3.986422742474916348e+00 4.057047339358632598e-02
3.999800000000000022e+00 5.999649999999340190e-04
