0.56410256 1.12820513 0.75047256
0.56410256 1.17948718 0.74493017
0.56410256 1.23076923 0.73754031
0.56410256 1.28205128 0.72830299
0.56410256 1.33333333 0.71721820
0.56410256 1.38461538 0.70428595
0.56410256 1.43589744 0.68950624
0.56410256 1.48717949 0.67287906
0.56410256 1.53846154 0.65440441
0.56410256 1.58974359 0.63408230
0.56410256 1.64102564 0.61191273
0.56410256 1.69230769 0.58789569
0.56410256 1.74358974 0.56203119
0.56410256 1.79487179 0.53431922
0.56410256 1.84615385 0.50475979
0.56410256 1.89743590 0.47335290
0.56410256 1.94871795 0.44009854
0.56410256 2.00000000 0.40499671
nan nan nan
0.61538462 0.00000000 0.42603550
0.61538462 0.05128205 0.46166295
0.61538462 0.10256410 0.49541527
0.61538462 0.15384615 0.52729246
0.61538462 0.20512821 0.55729452
0.61538462 0.25641026 0.58542146
0.61538462 0.30769231 0.61167326
0.61538462 0.35897436 0.63604994
0.61538462 0.41025641 0.65855148
0.61538462 0.46153846 0.67917790
0.61538462 0.51282051 0.69792919
0.61538462 0.56410256 0.71480535
0.61538462 0.61538462 0.72980638
0.61538462 0.66666667 0.74293228
0.61538462 0.71794872 0.75418305
0.61538462 0.76923077 0.76355870
0.61538462 0.82051282 0.77105921
0.61538462 0.87179487 0.77668460
0.61538462 0.92307692 0.78043486
0.61538462 0.97435897 0.78230999
0.61538462 1.02564103 0.78230999
0.61538462 1.07692308 0.78043486
0.61538462 1.12820513 0.77668460
0.61538462 1.17948718 0.77105921
0.61538462 1.23076923 0.76355870
0.61538462 1.28205128 0.75418305
0.61538462 1.33333333 0.74293228
0.61538462 1.38461538 0.72980638
0.61538462 1.43589744 0.71480535
0.61538462 1.48717949 0.69792919
0.61538462 1.53846154 0.67917790
0.61538462 1.58974359 0.65855148
0.61538462 1.64102564 0.63604994
0.61538462 1.69230769 0.61167326
0.61538462 1.74358974 0.58542146
